open_ports_count,has_control_port,has_telemetry_port,has_video_port,has_mavlink,has_unknown_protocol,wifi_security_level,ping_loss,avg_latency_ms,diag_success,label
4,1,1,0,0,0,2,26.0,110.7,1,Suspicious
1,0,0,1,1,0,0,6.3,48.4,1,Suspicious
3,1,1,0,1,0,2,7.6,63.3,1,Suspicious
1,0,0,1,1,0,2,3.7,74.1,1,Normal
2,1,1,0,1,0,0,2.8,47.9,1,Attack
2,1,0,1,1,0,2,0.6,28.1,1,Suspicious
2,0,1,1,1,0,2,7.5,79.2,1,Suspicious
2,1,1,0,0,0,2,7.4,29.3,1,Normal
2,1,1,0,1,1,2,10.9,191.4,1,Attack
3,1,1,0,1,0,2,2.2,59.2,1,Suspicious
4,1,1,1,0,0,0,4.0,43.4,1,Attack
4,1,1,0,1,0,0,7.6,54.6,1,Attack
1,0,1,0,0,0,2,18.9,133.7,1,Normal
3,1,1,0,0,0,0,2.3,72.3,1,Suspicious
2,0,1,0,0,1,0,5.2,42.8,1,Suspicious
3,1,1,0,1,1,2,24.7,139.8,1,Suspicious
4,1,1,1,0,1,1,0.7,54.2,1,Attack
3,1,1,0,0,1,2,11.2,110.1,1,Suspicious
2,1,0,1,1,0,2,8.0,35.8,1,Suspicious
3,1,1,0,0,1,0,3.0,32.9,1,Attack
0,0,0,0,0,0,2,1.8,67.2,1,Normal
2,1,0,1,0,1,1,7.9,34.0,1,Suspicious
0,0,0,0,0,0,0,4.8,70.9,1,Normal
4,1,1,0,0,0,0,5.2,62.3,1,Suspicious
0,0,0,0,0,0,2,6.4,68.7,1,Normal
2,1,0,1,1,0,0,2.4,31.8,1,Attack
2,1,0,1,1,0,2,1.5,54.8,1,Suspicious
3,1,1,1,1,0,0,2.4,38.9,1,Attack
2,1,0,1,0,0,1,6.8,36.2,1,Suspicious
1,0,0,1,0,0,2,0.2,73.1,1,Normal
0,0,0,0,0,0,0,5.2,42.9,1,Normal
1,0,1,0,1,0,2,2.1,40.6,1,Normal
1,0,1,0,0,0,1,3.0,66.0,1,Normal
2,0,1,1,0,0,2,2.5,49.9,1,Normal
0,0,0,0,0,0,2,21.7,142.5,1,Normal
2,1,0,0,1,0,1,79.2,378.3,0,Attack
2,1,0,1,0,1,1,2.8,76.5,1,Suspicious
0,0,0,0,0,0,2,1.0,30.3,1,Normal
2,1,1,0,1,0,1,4.6,56.4,1,Attack
4,1,1,1,0,0,1,3.6,46.5,1,Suspicious
4,1,1,1,0,0,2,1.0,41.0,1,Suspicious
1,0,0,1,0,0,1,3.8,50.7,1,Normal
4,1,1,0,1,0,0,1.2,66.8,1,Attack
5,1,1,1,0,0,2,4.8,54.8,1,Suspicious
2,1,0,1,1,0,2,4.9,44.7,1,Suspicious
1,1,0,0,1,0,1,25.9,193.0,1,Attack
1,0,1,0,0,0,2,3.5,42.8,1,Normal
0,0,0,0,1,0,2,0.7,77.3,1,Normal
1,0,1,0,0,1,2,2.9,31.4,1,Normal
1,0,1,0,1,0,2,10.8,116.8,1,Suspicious
0,0,0,0,0,1,2,10.2,92.6,1,Normal
1,0,0,1,0,0,2,5.2,51.2,1,Normal
4,1,1,0,0,1,2,3.8,30.5,1,Suspicious
1,0,1,0,0,0,2,5.2,79.0,1,Normal
2,0,1,1,0,0,2,6.6,29.2,1,Normal
4,1,1,1,1,0,1,6.0,63.3,1,Attack
1,0,1,0,1,1,2,7.1,51.4,1,Suspicious
3,0,1,1,1,0,2,0.5,34.8,1,Suspicious
4,1,1,0,0,0,2,4.6,74.4,1,Normal
0,0,0,0,0,0,2,5.8,36.9,1,Normal
2,0,1,1,0,0,2,1.4,59.4,1,Normal
4,1,1,1,0,1,1,1.6,22.5,1,Attack
3,1,1,1,0,1,2,1.7,30.0,1,Suspicious
1,0,1,0,0,1,2,5.0,24.6,1,Normal
4,1,1,1,0,1,2,1.4,30.4,1,Suspicious
1,1,0,0,1,0,2,5.6,44.2,1,Suspicious
1,1,0,0,1,0,2,17.5,106.8,1,Suspicious
2,0,1,0,0,0,2,2.1,36.0,1,Normal
4,1,0,1,1,0,1,24.9,118.3,1,Attack
1,0,1,0,1,0,1,25.1,94.9,1,Suspicious
4,1,1,0,0,0,2,7.8,37.2,1,Normal
3,0,1,1,0,0,0,22.2,133.5,1,Suspicious
2,1,1,0,0,0,2,2.2,54.2,1,Normal
0,0,0,0,0,1,0,5.3,46.3,1,Suspicious
3,1,1,1,0,0,2,3.7,37.4,1,Suspicious
1,1,0,0,0,0,1,6.6,48.6,1,Suspicious
2,0,1,1,0,0,1,6.3,57.4,1,Suspicious
3,1,1,0,0,0,0,5.3,23.2,1,Suspicious
2,1,1,0,1,0,1,7.4,52.0,1,Attack
1,0,0,1,1,0,0,6.1,69.7,1,Suspicious
1,0,1,0,1,0,2,5.2,73.0,1,Normal
1,0,0,1,1,0,1,5.4,62.2,1,Suspicious
3,1,1,1,0,0,1,0.8,49.9,1,Suspicious
1,0,1,0,0,0,1,6.3,43.2,1,Normal
2,1,1,0,1,0,2,7.4,76.3,1,Suspicious
2,1,0,1,1,0,2,3.8,34.9,1,Suspicious
1,0,0,1,0,1,2,6.3,55.5,1,Normal
2,1,0,1,1,0,2,4.6,34.7,1,Suspicious
3,1,1,0,0,0,2,7.9,68.9,1,Normal
1,1,0,0,1,0,2,0.3,45.0,1,Suspicious
2,1,1,0,0,1,2,13.1,102.1,1,Suspicious
0,0,0,0,0,1,2,77.1,568.9,0,Suspicious
0,0,0,0,1,0,2,7.5,57.4,1,Normal
1,1,0,0,1,1,1,0.2,61.8,1,Attack
2,0,1,0,1,0,1,2.9,38.4,1,Suspicious
3,1,1,0,1,0,2,2.1,77.5,1,Suspicious
4,0,1,1,0,1,2,15.0,187.9,1,Suspicious
4,1,1,1,0,0,0,2.6,55.2,1,Attack
2,1,1,0,1,0,2,2.3,32.8,1,Suspicious
4,1,1,0,0,0,2,3.7,53.8,1,Normal
3,1,1,0,0,0,0,3.9,78.7,1,Suspicious
1,1,0,0,0,0,1,5.1,35.5,1,Suspicious
2,0,1,0,0,1,1,59.4,290.0,0,Suspicious
3,1,1,0,1,0,2,0.0,26.5,1,Suspicious
0,0,0,0,0,0,2,6.1,76.9,1,Normal
2,0,1,1,1,0,1,74.9,535.9,0,Attack
0,0,0,0,0,1,0,7.7,77.1,1,Suspicious
4,1,1,1,0,0,2,5.4,78.1,1,Suspicious
4,1,1,1,1,0,0,6.4,29.6,1,Attack
1,0,1,0,1,1,2,6.0,38.6,1,Suspicious
3,0,1,1,1,0,2,0.8,43.5,1,Suspicious
2,1,0,1,1,0,1,3.6,30.7,1,Attack
3,1,1,1,0,0,0,37.1,502.0,0,Attack
2,0,1,1,1,0,2,2.0,75.1,1,Suspicious
2,0,1,1,0,0,2,2.1,28.2,1,Normal
3,1,1,0,0,0,2,7.2,63.1,1,Normal
1,1,0,0,1,1,2,0.4,21.5,1,Suspicious
3,1,1,1,0,0,0,7.7,68.6,1,Attack
4,1,1,1,0,0,2,51.2,757.3,0,Attack
2,0,1,0,0,0,2,44.8,518.9,0,Suspicious
5,1,1,1,1,1,1,2.6,45.0,1,Attack
3,1,1,1,0,1,2,4.0,71.5,1,Suspicious
4,1,1,0,1,1,2,20.7,86.8,1,Suspicious
3,1,1,0,1,0,2,50.3,664.9,0,Attack
2,0,1,1,0,0,2,53.2,671.0,0,Suspicious
3,0,1,1,0,1,0,52.3,548.5,0,Attack
5,1,1,1,1,0,2,5.4,60.3,1,Suspicious
2,1,1,0,0,1,0,1.0,48.5,1,Attack
3,0,1,1,0,1,2,5.8,48.2,1,Normal
2,1,1,0,1,0,2,0.7,35.3,1,Suspicious
3,1,1,0,0,0,2,25.2,92.0,1,Suspicious
5,1,1,1,1,0,1,6.2,28.2,1,Attack
2,1,1,0,1,1,2,4.8,48.5,1,Suspicious
3,1,1,0,0,1,2,0.7,29.1,1,Suspicious
1,0,0,1,1,1,2,0.8,54.4,1,Suspicious
2,0,1,1,0,1,1,6.6,48.4,1,Suspicious
2,1,0,0,0,0,2,6.7,48.3,1,Normal
1,0,0,1,0,0,0,32.2,621.6,0,Attack
3,1,1,0,0,1,2,20.8,121.2,1,Suspicious
0,0,0,0,0,0,2,55.1,599.6,0,Suspicious
4,1,1,1,0,0,2,7.8,50.7,1,Suspicious
1,0,1,0,0,0,2,7.1,29.9,1,Normal
2,1,1,0,0,0,2,2.2,48.6,1,Normal
2,1,0,0,1,0,2,6.2,20.4,1,Suspicious
5,1,1,1,0,0,1,5.5,27.7,1,Suspicious
2,0,1,1,1,0,2,4.9,31.0,1,Suspicious
3,1,1,0,0,0,1,5.6,45.8,1,Suspicious
4,1,1,0,0,1,2,4.0,65.8,1,Suspicious
1,0,1,0,1,1,0,6.3,65.0,1,Suspicious
1,0,1,0,1,0,2,2.1,73.3,1,Normal
2,1,1,0,0,0,2,5.9,62.1,1,Normal
2,1,0,0,0,0,2,7.6,51.9,1,Normal
1,0,1,0,0,0,1,26.9,160.6,1,Suspicious
2,0,1,0,0,0,0,32.1,337.1,1,Suspicious
3,0,1,1,0,1,1,28.9,118.0,1,Suspicious
1,1,0,0,1,0,2,6.0,23.3,1,Suspicious
2,0,1,0,0,0,2,4.7,77.9,1,Normal
2,0,1,1,0,0,2,1.8,33.7,1,Normal
1,0,0,1,0,0,1,27.9,115.1,1,Suspicious
5,1,1,1,1,0,1,1.4,50.2,1,Attack
2,0,1,0,1,0,1,53.1,731.2,0,Attack
1,1,0,0,1,0,0,6.7,61.6,1,Attack
1,0,1,0,0,0,2,76.5,543.4,0,Suspicious
3,1,1,0,0,0,0,6.3,28.9,1,Suspicious
0,0,0,0,0,1,2,4.5,68.2,1,Normal
2,1,1,0,1,0,2,8.0,39.1,1,Suspicious
0,0,0,0,0,1,2,0.2,35.2,1,Normal
2,1,1,0,0,0,2,7.3,40.1,1,Normal
1,0,0,1,0,1,1,25.4,172.9,1,Suspicious
4,1,1,1,0,1,2,4.2,50.7,1,Suspicious
3,1,1,1,1,0,1,55.3,554.2,0,Attack
3,1,1,1,0,1,2,7.7,29.0,1,Suspicious
1,0,0,1,0,0,1,7.7,58.6,1,Normal
3,1,1,0,1,0,2,45.8,758.1,0,Attack
1,0,1,0,1,1,2,20.9,175.4,1,Suspicious
2,0,1,0,0,0,2,2.0,44.0,1,Normal
0,0,0,0,0,0,1,0.9,68.5,1,Normal
0,0,0,0,0,0,1,1.9,43.4,1,Normal
4,1,1,0,0,0,1,5.0,41.9,1,Suspicious
5,1,1,0,0,0,2,5.8,70.6,1,Normal
0,0,0,0,0,1,2,25.8,138.2,1,Normal
3,1,1,1,0,0,2,7.2,66.7,1,Suspicious
2,1,1,0,0,0,2,3.7,60.1,1,Normal
2,1,0,1,0,0,2,0.0,33.2,1,Normal
3,1,1,0,0,0,1,2.6,47.4,1,Suspicious
3,1,1,0,0,0,2,17.0,177.5,1,Suspicious
0,0,0,0,0,0,1,6.3,48.3,1,Normal
4,1,1,1,1,0,2,7.9,52.1,1,Suspicious
2,0,1,0,1,0,0,26.3,92.7,1,Suspicious
1,0,1,0,1,0,0,1.9,30.1,1,Suspicious
2,1,0,0,0,0,2,4.7,33.0,1,Normal
1,1,0,0,0,0,2,5.6,61.7,1,Normal
2,1,1,0,1,0,2,4.6,27.2,1,Suspicious
4,1,1,1,1,0,2,0.0,51.2,1,Suspicious
1,1,0,0,1,0,2,76.4,738.0,0,Attack
1,1,0,0,1,0,2,7.4,72.2,1,Suspicious
3,0,1,1,0,0,2,2.1,51.8,1,Normal
0,0,0,0,0,1,1,1.8,22.6,1,Normal
1,0,1,0,0,0,2,6.7,77.0,1,Normal
2,0,1,0,1,0,1,6.1,26.1,1,Suspicious
1,1,0,0,1,1,1,4.3,45.2,1,Attack
3,1,1,0,1,0,2,5.3,61.4,1,Suspicious
2,0,1,0,0,0,2,4.5,59.9,1,Normal
1,0,0,1,0,0,2,10.3,137.9,1,Normal
2,1,1,0,1,1,1,7.9,36.3,1,Attack
3,1,1,0,1,0,2,7.3,30.0,1,Suspicious
2,0,1,1,1,0,2,0.8,45.9,1,Suspicious
2,0,1,1,1,0,2,1.1,61.3,1,Suspicious
2,1,0,1,1,0,2,46.0,442.4,0,Attack
3,1,1,0,1,0,2,3.0,69.0,1,Suspicious
3,1,0,1,1,0,2,72.0,495.8,0,Attack
3,0,1,1,0,0,1,5.6,47.2,1,Suspicious
4,1,1,1,1,0,2,7.6,49.5,1,Suspicious
1,1,0,0,0,0,2,1.3,36.7,1,Normal
3,1,1,1,1,0,2,1.4,50.1,1,Suspicious
3,0,1,1,0,0,2,4.6,34.3,1,Normal
3,1,1,0,0,1,2,12.6,168.8,1,Suspicious
3,1,1,0,1,1,0,5.7,63.1,1,Attack
2,1,0,0,0,0,2,0.2,44.3,1,Normal
5,1,1,0,1,0,2,21.5,165.0,1,Suspicious
2,1,1,0,0,1,2,1.0,39.7,1,Suspicious
0,0,0,0,0,0,0,0.8,24.8,1,Normal
2,1,0,0,0,0,1,30.6,413.1,1,Attack
3,1,1,0,1,0,1,6.7,43.3,1,Attack
4,1,1,0,1,0,0,11.3,163.3,1,Attack
2,1,1,0,0,1,2,3.1,75.4,1,Suspicious
2,1,0,1,0,0,2,4.8,28.6,1,Normal
0,0,0,0,0,0,1,3.0,23.0,1,Normal
2,1,1,0,1,1,1,6.2,62.8,1,Attack
2,0,1,1,0,1,2,6.8,35.2,1,Normal
2,1,0,1,1,1,2,71.7,485.9,0,Attack
1,0,1,0,1,1,0,21.3,162.1,1,Attack
3,0,1,1,0,0,2,5.0,52.3,1,Normal
3,1,1,0,1,1,0,7.0,74.7,1,Attack
1,0,1,0,0,0,1,6.9,50.0,1,Normal
1,1,0,0,0,0,2,0.1,40.0,1,Normal
3,0,1,1,0,0,1,8.0,32.7,1,Suspicious
3,1,1,0,0,0,2,0.2,30.4,1,Normal
1,1,0,0,0,0,2,45.1,246.3,0,Suspicious
1,0,1,0,0,0,1,7.6,62.6,1,Normal
1,1,0,0,0,1,2,7.7,45.5,1,Normal
2,0,1,1,1,0,2,6.3,54.5,1,Suspicious
3,1,1,1,1,0,0,4.4,20.3,1,Attack
2,0,1,0,0,0,1,0.8,59.7,1,Normal
1,1,0,0,1,0,1,2.8,21.2,1,Suspicious
1,0,1,0,0,0,2,0.2,70.6,1,Normal
2,1,0,1,1,1,2,13.4,191.4,1,Attack
0,0,0,0,0,0,1,6.3,56.4,1,Normal
2,1,1,0,1,0,2,1.9,55.3,1,Suspicious
3,1,1,0,1,0,2,4.8,32.7,1,Suspicious
3,1,1,1,1,1,2,12.9,155.8,1,Attack
3,1,0,1,1,0,2,5.9,35.6,1,Suspicious
3,0,1,1,0,1,1,0.8,22.4,1,Suspicious
3,1,1,0,1,0,1,1.2,22.4,1,Attack
4,1,1,0,1,1,2,4.8,67.4,1,Suspicious
2,1,1,0,1,0,2,7.4,69.9,1,Suspicious
3,1,1,1,1,0,2,2.7,37.6,1,Suspicious
3,1,1,1,0,0,0,21.4,111.1,1,Attack
4,0,1,1,0,0,1,77.0,772.7,0,Attack
3,1,1,0,0,0,0,3.2,69.6,1,Suspicious
3,1,1,0,0,0,2,8.4,197.5,1,Suspicious
4,1,1,1,0,0,1,5.0,77.6,1,Suspicious
2,1,1,0,0,1,2,3.7,47.4,1,Suspicious
0,0,0,0,0,0,2,6.0,45.0,1,Normal
1,0,0,1,0,0,0,4.7,59.1,1,Suspicious
1,0,1,0,0,0,2,18.7,192.3,1,Normal
3,0,1,1,0,0,1,1.2,27.9,1,Suspicious
3,1,1,0,0,1,1,53.5,252.7,0,Attack
2,1,1,0,1,1,2,3.1,25.4,1,Suspicious
6,1,1,1,1,0,1,1.9,37.8,1,Attack
2,1,0,0,0,0,0,2.8,43.9,1,Suspicious
0,0,0,0,0,0,2,6.8,38.0,1,Normal
1,0,1,0,1,0,2,31.6,496.1,1,Suspicious
5,1,1,1,1,1,1,4.7,28.7,1,Attack
3,1,1,1,1,1,2,0.5,78.7,1,Suspicious
3,1,1,0,0,0,1,0.6,42.7,1,Suspicious
2,0,1,1,0,0,2,9.9,194.1,1,Normal
4,1,1,1,0,1,2,7.2,37.4,1,Suspicious
1,0,0,1,0,0,2,6.1,34.7,1,Normal
3,1,1,1,0,0,2,3.3,61.5,1,Suspicious
1,0,1,0,0,1,2,0.9,43.1,1,Normal
2,0,1,0,0,0,2,7.2,39.3,1,Normal
1,0,0,1,0,0,2,1.8,36.2,1,Normal
1,0,0,1,0,0,2,6.6,27.4,1,Normal
2,0,1,1,1,0,1,1.5,44.0,1,Suspicious
4,1,1,1,0,0,2,26.9,148.8,1,Suspicious
2,0,1,0,0,1,2,12.5,94.6,1,Suspicious
3,1,1,0,0,1,2,21.3,111.3,1,Suspicious
1,0,1,0,0,0,2,6.0,72.3,1,Normal
1,0,1,0,0,0,0,5.5,53.7,1,Suspicious
2,1,1,0,1,1,1,20.1,193.9,1,Attack
1,0,0,1,0,1,1,74.0,799.2,0,Attack
1,0,0,1,0,1,2,3.4,54.6,1,Normal
3,0,1,1,0,1,1,74.6,256.1,0,Attack
3,1,1,0,1,0,2,29.9,124.3,1,Suspicious
0,0,0,0,0,1,1,29.0,188.3,1,Suspicious
4,1,1,0,1,0,2,4.8,51.2,1,Suspicious
2,1,0,0,0,0,2,4.6,22.5,1,Normal
2,1,1,0,0,0,1,0.2,44.9,1,Suspicious
3,1,1,1,0,1,1,11.2,95.5,1,Attack
1,0,1,0,0,0,0,3.5,38.3,1,Suspicious
3,1,1,0,1,0,0,3.2,66.6,1,Attack
3,1,1,1,0,0,0,6.3,76.9,1,Attack
3,1,1,0,0,1,2,26.1,88.6,1,Suspicious
4,1,1,1,0,1,2,6.5,60.9,1,Suspicious
2,1,1,0,1,0,1,5.3,57.6,1,Attack
2,1,1,0,0,0,2,41.2,504.7,0,Attack
2,0,1,1,0,0,2,0.1,72.2,1,Normal
3,1,1,1,0,0,2,2.9,45.9,1,Suspicious
2,0,1,0,0,0,1,6.7,69.6,1,Normal
3,1,1,1,0,0,2,6.3,21.9,1,Suspicious
4,1,1,1,1,0,2,0.6,22.0,1,Suspicious
2,1,0,0,1,0,2,1.1,49.3,1,Suspicious
2,0,1,1,1,0,2,25.1,108.2,1,Suspicious
2,0,1,1,0,1,1,6.7,36.8,1,Suspicious
1,0,1,0,0,0,2,3.4,45.7,1,Normal
0,0,0,0,1,0,0,22.3,97.5,1,Suspicious
1,1,0,0,0,1,2,0.9,30.2,1,Normal
4,1,1,1,0,0,1,3.7,24.0,1,Suspicious
2,0,1,0,0,0,2,4.0,24.3,1,Normal
3,1,1,1,0,0,1,29.3,189.9,1,Attack
1,0,0,1,0,1,2,1.7,75.1,1,Normal
0,0,0,0,0,1,1,7.5,37.7,1,Normal
3,0,1,1,0,0,1,6.7,75.5,1,Suspicious
5,1,1,1,0,1,0,2.1,75.6,1,Attack
3,0,1,1,0,1,2,50.0,755.0,0,Attack
1,1,0,0,0,0,0,7.3,54.5,1,Suspicious
1,0,1,0,1,1,2,3.1,41.2,1,Suspicious
1,1,0,0,1,1,1,3.4,28.6,1,Attack
2,1,1,0,0,0,1,0.9,43.4,1,Suspicious
3,0,1,1,0,0,1,0.3,64.8,1,Suspicious
3,1,1,1,1,0,2,0.7,25.0,1,Suspicious
2,1,1,0,0,0,2,6.9,37.7,1,Normal
0,0,0,0,0,0,2,5.3,28.1,1,Normal
0,0,0,0,1,0,2,3.4,54.5,1,Normal
1,0,0,1,0,0,0,5.7,52.8,1,Suspicious
2,0,1,1,0,1,2,1.8,38.6,1,Normal
3,1,1,0,0,0,1,4.5,26.8,1,Suspicious
2,1,0,0,0,0,1,6.9,44.3,1,Suspicious
2,1,1,0,0,0,0,3.7,77.9,1,Suspicious
2,0,1,0,0,0,2,6.5,51.3,1,Normal
2,0,1,0,0,0,1,3.3,59.1,1,Normal
1,0,1,0,0,0,2,11.7,89.3,1,Normal
1,0,0,1,0,0,0,4.3,28.8,1,Suspicious
4,1,1,1,0,1,2,1.4,60.5,1,Suspicious
1,1,0,0,1,0,2,18.7,164.3,1,Suspicious
3,0,1,1,0,0,1,3.9,24.4,1,Suspicious
4,1,1,0,0,0,2,40.1,433.4,0,Suspicious
1,1,0,0,0,0,2,0.5,71.4,1,Normal
2,1,1,0,0,0,2,62.7,687.2,0,Attack
3,1,1,1,1,0,0,5.0,44.7,1,Attack
4,1,1,1,0,0,2,65.9,771.7,0,Attack
2,0,1,0,0,0,2,2.8,76.5,1,Normal
2,1,0,1,0,1,2,0.6,58.1,1,Suspicious
3,1,1,1,1,1,2,0.7,45.9,1,Suspicious
2,1,1,0,0,0,2,2.1,67.6,1,Normal
4,1,1,0,0,0,2,7.0,69.6,1,Normal
3,1,1,0,1,1,1,7.2,75.9,1,Attack
2,1,0,0,0,0,1,3.4,39.9,1,Suspicious
2,1,0,1,0,0,2,2.9,28.2,1,Normal
3,1,1,0,1,0,2,0.3,33.8,1,Suspicious
5,1,1,1,1,0,2,2.8,24.8,1,Suspicious
2,0,1,0,0,0,1,0.2,46.9,1,Normal
0,0,0,0,1,0,2,4.9,58.6,1,Normal
4,1,1,0,1,0,2,45.7,599.8,0,Attack
3,1,1,1,0,1,2,5.9,59.9,1,Suspicious
2,1,0,1,1,1,0,2.4,61.4,1,Attack
1,0,0,1,1,0,1,1.5,69.1,1,Suspicious
2,0,1,0,0,1,0,3.3,38.8,1,Suspicious
4,1,1,1,1,0,2,2.8,37.7,1,Suspicious
3,1,1,0,0,1,2,47.6,562.8,0,Attack
2,1,0,1,1,0,2,5.4,33.0,1,Suspicious
1,0,1,0,1,1,2,7.5,53.3,1,Suspicious
4,1,1,1,0,1,2,67.1,479.8,0,Attack
1,1,0,0,1,0,1,2.2,73.4,1,Suspicious
2,0,1,1,0,1,2,17.1,125.1,1,Suspicious
3,1,1,1,1,0,0,0.6,70.4,1,Attack
2,1,1,0,0,0,2,1.6,39.3,1,Normal
3,1,1,1,0,0,2,0.3,47.9,1,Suspicious
0,0,0,0,0,0,2,0.2,65.0,1,Normal
3,1,1,1,0,0,2,28.2,87.5,1,Suspicious
3,1,1,1,1,0,1,52.6,508.7,0,Attack
3,1,1,0,0,1,0,2.7,70.2,1,Attack
0,0,0,0,0,1,1,7.8,58.1,1,Normal
4,1,1,0,1,0,2,0.3,22.7,1,Suspicious
2,0,1,1,1,0,2,5.0,66.9,1,Suspicious
5,1,1,1,0,1,1,0.0,45.9,1,Attack
2,0,1,1,1,1,1,5.3,46.9,1,Suspicious
0,0,0,0,0,0,2,6.0,26.5,1,Normal
3,1,0,1,1,0,1,10.1,175.1,1,Attack
3,1,0,1,0,0,0,1.9,36.2,1,Suspicious
3,1,1,0,1,0,0,2.3,33.3,1,Attack
3,1,1,1,0,1,1,4.8,39.9,1,Attack
2,1,1,0,1,0,2,3.6,62.6,1,Suspicious
3,1,0,1,1,0,2,4.4,39.8,1,Suspicious
1,1,0,0,1,0,1,21.2,112.2,1,Attack
2,0,1,1,0,0,0,5.0,66.3,1,Suspicious
3,1,1,1,1,0,2,1.2,68.3,1,Suspicious
3,1,1,1,1,0,2,3.0,35.1,1,Suspicious
3,0,1,1,0,1,1,5.9,22.4,1,Suspicious
3,1,1,0,0,1,2,12.7,160.5,1,Suspicious
1,1,0,0,0,0,2,6.8,60.0,1,Normal
1,1,0,0,0,0,2,5.2,31.0,1,Normal
1,0,1,0,1,1,2,54.6,742.7,0,Attack
4,1,1,1,0,0,2,18.2,90.8,1,Suspicious
1,0,0,1,1,1,2,18.2,181.5,1,Suspicious
3,1,1,1,0,0,1,4.6,60.8,1,Suspicious
0,0,0,0,0,0,0,4.6,48.1,1,Normal
0,0,0,0,1,0,2,5.3,43.3,1,Normal
4,1,1,0,1,0,1,1.8,56.2,1,Attack
4,1,1,1,0,0,1,5.6,43.9,1,Suspicious
2,1,1,0,0,0,2,6.8,78.7,1,Normal
1,1,0,0,1,0,1,3.1,56.7,1,Suspicious
0,0,0,0,0,0,2,5.6,34.2,1,Normal
4,1,1,0,0,0,0,5.9,61.5,1,Suspicious
2,0,1,0,0,0,1,1.3,50.5,1,Normal
2,1,0,1,0,0,2,4.1,46.3,1,Normal
4,1,1,1,1,1,2,1.8,55.9,1,Suspicious
2,0,1,1,0,0,2,3.5,41.1,1,Normal
3,1,1,0,0,0,2,0.0,60.9,1,Normal
3,1,1,1,1,0,0,2.9,44.3,1,Attack
3,0,1,1,0,1,1,5.8,67.8,1,Suspicious
5,1,1,1,1,1,2,8.9,181.9,1,Attack
2,1,0,1,0,1,2,3.3,30.0,1,Suspicious
2,1,1,0,0,0,2,0.6,41.5,1,Normal
4,1,1,1,1,0,1,6.9,21.9,1,Attack
3,1,1,1,1,1,2,4.6,36.0,1,Suspicious
1,1,0,0,0,1,2,6.2,23.8,1,Normal
2,1,1,0,1,1,2,0.1,36.6,1,Suspicious
3,1,1,0,0,0,2,1.8,74.3,1,Normal
2,1,0,1,1,0,2,0.4,54.0,1,Suspicious
2,1,0,1,0,0,1,34.3,442.0,1,Attack
2,1,0,1,0,0,2,6.5,34.3,1,Normal
3,1,0,0,1,0,0,7.9,27.2,1,Attack
3,0,1,0,0,0,2,4.5,39.6,1,Normal
1,1,0,0,1,0,2,4.5,52.1,1,Suspicious
4,1,1,1,0,1,2,12.0,110.4,1,Suspicious
3,1,1,0,0,0,0,1.0,34.0,1,Suspicious
1,0,1,0,0,1,2,5.0,29.7,1,Normal
4,1,1,0,1,1,1,4.1,56.5,1,Attack
1,0,1,0,1,0,0,6.3,72.0,1,Suspicious
4,1,1,1,1,1,1,0.5,22.0,1,Attack
1,1,0,0,1,0,1,3.4,25.9,1,Suspicious
2,1,1,0,1,0,1,1.0,56.8,1,Attack
2,1,1,0,1,0,0,2.4,21.1,1,Attack
2,0,1,1,0,0,1,61.8,223.2,0,Suspicious
2,0,1,0,1,0,1,6.5,37.9,1,Suspicious
3,1,1,0,0,1,1,56.1,799.7,0,Attack
1,0,0,1,0,1,2,3.0,68.9,1,Normal
2,1,0,1,0,0,1,20.5,144.7,1,Suspicious
1,1,0,0,0,0,2,5.8,32.8,1,Normal
1,0,0,1,0,1,1,4.7,52.3,1,Normal
2,1,1,0,1,0,2,5.7,78.2,1,Suspicious
2,0,1,0,0,0,1,6.0,75.5,1,Normal
0,0,0,0,0,0,2,4.1,58.7,1,Normal
2,0,1,0,0,0,1,6.6,29.9,1,Normal
4,1,1,0,1,1,2,2.9,36.8,1,Suspicious
2,0,1,1,0,0,2,6.7,41.2,1,Normal
1,1,0,0,0,0,1,1.7,41.7,1,Suspicious
2,1,0,1,0,1,0,3.3,67.4,1,Attack
0,0,0,0,0,0,0,4.8,75.6,1,Normal
1,0,1,0,0,1,2,30.0,81.7,1,Suspicious
4,1,1,0,1,0,0,5.5,70.1,1,Attack
1,1,0,0,0,0,1,1.7,76.7,1,Suspicious
2,1,1,0,0,0,2,5.4,35.7,1,Normal
1,0,1,0,0,0,1,4.3,56.6,1,Normal
3,0,1,1,1,0,2,14.5,148.5,1,Suspicious
2,1,1,0,0,0,1,0.6,30.7,1,Suspicious
2,0,1,1,0,0,2,0.3,74.8,1,Normal
3,1,1,0,0,0,1,2.1,63.9,1,Suspicious
1,0,1,0,0,0,0,24.2,138.7,1,Suspicious
2,0,1,0,0,1,1,6.4,71.5,1,Normal
3,0,1,1,0,0,1,7.2,70.5,1,Suspicious
4,1,1,1,0,1,0,58.2,200.6,0,Attack
3,1,0,0,0,0,2,3.1,46.3,1,Normal
1,1,0,0,0,1,2,22.7,121.6,1,Suspicious
1,0,1,0,0,1,2,5.0,20.5,1,Normal
2,1,1,0,1,0,2,2.6,47.7,1,Suspicious
4,1,1,0,0,0,1,8.0,54.7,1,Suspicious
2,0,1,0,0,0,0,2.7,60.0,1,Suspicious
